competencia;caixa;municipio;estado;royalties minimos;royalties excedentes
45261;45323;tobias barreto;se;207,55;0
45261;45323;tomar do geru;se;142,69;0
45261;45323;umbauba;se;168,63;0
45261;45323;aparecida;sp;131385,2;0
45261;45323;apiai;sp;0;0
45261;45323;aracoiaba da serra;sp;608293,35;1107,12
45261;45323;arapei;sp;750916,89;0
45261;45323;areias;sp;750466,54;0
45261;45323;aruja;sp;158568,34;0
45261;45323;atibaia;sp;661215,29;0
45261;45323;bananal;sp;95141;0
45261;45323;barra do turvo;sp;90610,47;0
45261;45323;barueri;sp;181220,96;0
45261;45323;bertioga;sp;1865180,4;4097029,97
45261;45323;bilac;sp;0;0
45261;45323;biritiba-mirim;sp;126854,67;0
45261;45323;boa esperanca do sul;sp;661468,66;0
45261;45323;braganca paulista;sp;612875,07;3034,3
45261;45323;cacapava;sp;723900,94;16459,65
45261;45323;cachoeira paulista;sp;126854,67;0
45261;45323;caieiras;sp;163098,87;0
45261;45323;cajamar;sp;154037,81;0
45261;45323;cajati;sp;126854,67;0
45261;45323;campinas;sp;608738,33;361,55
45261;45323;campos do jordao;sp;140446,25;0
45261;45323;cananeia;sp;1323676,41;0
45261;45323;canas;sp;90610,47;0
45261;45323;caraguatatuba;sp;1865696,88;5892189,51
45261;45323;carapicuiba;sp;181220,96;0
45261;45323;cotia;sp;181220,96;0
45261;45323;cruzeiro;sp;819887,65;0
45261;45323;cubatao;sp;8103321,88;90443,44
45261;45323;cunha;sp;117793,61;0
45261;45323;diadema;sp;181220,96;0
45261;45323;eldorado;sp;104202,04;0
45261;45323;embu-guacu;sp;149507,28;0
45261;45323;embu;sp;181220,96;0
45261;45323;ferraz de vasconcelos;sp;181220,96;0
45261;45323;francisco morato;sp;181220,96;0
45261;45323;franco da rocha;sp;176690,43;0
45261;45323;guararema;sp;404915,27;8975665,81
45261;45323;guaratingueta;sp;172159,92;0
45261;45323;guaruja;sp;181220,96;0
45261;45323;guarulhos;sp;181220,96;0
45261;45323;igarata;sp;725498,1;0
45261;45323;iguape;sp;1684679,08;349866,23
45261;45323;ilha comprida;sp;1203342,18;1445347,46
45261;45323;ilhabela;sp;2319802,26;20181563,22
45261;45323;indaiatuba;sp;629594,79;0
45261;45323;itanhaem;sp;163098,87;0
45261;45323;itapecerica da serra;sp;181220,96;0
45261;45323;itapetininga;sp;177,47;0
45261;45323;itapevi;sp;181220,96;0
45261;45323;itaquaquecetuba;sp;181220,96;0
45261;45323;itariri;sp;104202,04;0
45261;45323;itatiba;sp;609763,64;3246,83
45261;45323;itirapina;sp;0;0
45261;45323;itu;sp;623288,96;1785,01
45261;45323;jacarei;sp;181220,96;0
45261;45323;jacupiranga;sp;108732,57;0
45261;45323;jaguariuna;sp;661077,93;0
45261;45323;jambeiro;sp;90610,47;0
45261;45323;jandira;sp;167629,38;0
45261;45323;juquia;sp;113263,1;0
45261;45323;juquitiba;sp;126854,67;0
45261;45323;lagoinha;sp;90610,47;0
45261;45323;lavrinhas;sp;90610,47;0
45261;45323;limeira;sp;608911,53;10055,63
45261;45323;lorena;sp;733371,79;28814
45261;45323;mairipora;sp;163098,87;0
45261;45323;maua;sp;2326994,35;0
45261;45323;miracatu;sp;117793,61;0
45261;45323;moji das cruzes;sp;181220,96;0
45261;45323;mongagua;sp;140446,25;0
45261;45323;monteiro lobato;sp;90610,47;0
45261;45323;natividade da serra;sp;90610,47;0
45261;45323;osasco;sp;181220,96;0
45261;45323;paraibuna;sp;769038,99;0
45261;45323;pariquera-acu;sp;113263,1;0
45261;45323;paulinia;sp;2816743,18;0
45261;45323;pedro de toledo;sp;95141;0
45261;45323;peruibe;sp;149243,83;106382,54
45261;45323;pindamonhangaba;sp;467402,58;50798,36
45261;45323;piquete;sp;104202,04;0
45261;45323;pirapora do bom jesus;sp;104202,04;0
45261;45323;poa;sp;167629,38;0
45261;45323;porto feliz;sp;608635,64;2851,44
45261;45323;potim;sp;113263,1;0
45261;45323;praia grande;sp;2083286,18;0
45261;45323;queluz;sp;95141;0
45261;45323;redencao da serra;sp;90610,47;0
45261;45323;registro;sp;144976,76;0
45261;45323;ribeirao branco;sp;0;0
45261;45323;ribeirao pires;sp;172159,92;0
45261;45323;rio claro;sp;605645,06;9736,74
45261;45323;rio grande da serra;sp;140446,25;0
45261;45323;roseira;sp;752079,13;0
45261;45323;salesopolis;sp;104202,04;0
45261;45323;santa branca;sp;752388,98;0
45261;45323;santa isabel;sp;806062,49;0
45261;45323;santana de parnaiba;sp;167629,38;0
45261;45323;santo andre;sp;181220,96;0
45261;45323;santo antonio do pinhal;sp;90610,47;0
45261;45323;santos;sp;162860,48;0
45261;45323;sao bento do sapucai;sp;95141;0
45261;45323;sao bernardo do campo;sp;729591,67;45057,35
45261;45323;sao caetano do sul;sp;181220,96;0
45261;45323;sao carlos;sp;0;0
45261;45323;sao jose do barreiro;sp;751577,47;0
45261;45323;sao jose dos campos;sp;728481,82;36090,92
45261;45323;sao lourenco da serra;sp;99671,52;0
45261;45323;sao luis do paraitinga;sp;95141;0
45261;45323;sao paulo;sp;181220,96;0
45261;45323;sao sebastiao;sp;1273481,05;14265977,43
45261;45323;sao vicente;sp;2692281,74;0
45261;45323;sete barras;sp;99671,52;0
45261;45323;silveiras;sp;625123,02;3400,04
45261;45323;suzano;sp;745757,6;31065,75
45261;45323;taboao da serra;sp;181220,96;0
45261;45323;taubate;sp;726976,75;8500,58
45261;45323;tremembe;sp;140446,25;0
45261;45323;ubatuba;sp;789230,84;58408,89
45261;45323;vargem grande paulista;sp;140446,25;0
45292;45352;anadia;al;668,18;0
45292;45352;atalaia;al;1057,98;0
45292;45352;barra de santo antonio;al;635366,38;0
45292;45352;barra de sao miguel;al;663638,63;0
45292;45352;boca da mata;al;664570,37;0
45292;45352;branquinha;al;331,94;0
45292;45352;cajueiro;al;723,86;0
45292;45352;campestre;al;556,81;0
45292;45352;campo alegre;al;890,91;0
45292;45352;capela;al;668,18;0
45292;45352;cha preta;al;556,81;0
45292;45352;colonia leopoldina;al;723,86;0
45292;45352;coqueiro seco;al;624864,84;156,92
45292;45352;coruripe;al;187331,25;27170,88
45292;45352;feliz deserto;al;713468,99;16365,27
45292;45352;flexeiras;al;657904,69;0
45292;45352;ibateguara;al;640,34;0
45292;45352;igreja nova;al;723,86;0
45292;45352;jacuipe;al;844,65;0
45292;45352;japaratinga;al;556,81;0
45292;45352;jequia da praia;al;631198,81;387,64
45292;45352;joaquim gomes;al;723,86;0
45292;45352;jundia;al;623,26;0
45292;45352;junqueiro;al;723,86;0
45292;45352;maceio;al;658129,23;37142,37
45292;45352;maragogi;al;779,54;0
45292;45352;marechal deodoro;al;669141,06;56796,06
45292;45352;matriz de camaragibe;al;659398,22;0
45292;45352;messias;al;663519,93;0
45292;45352;murici;al;751,7;0
45292;45352;novo lino;al;612,5;0
45292;45352;paripueira;al;624131,79;15015,83
45292;45352;passo de camaragibe;al;640,34;0
45292;45352;penedo;al;2813526,66;0,03
45292;45352;piacabucu;al;659121,88;0
45292;45352;pilar;al;5860222,66;86111,44
45292;45352;pindoba;al;556,81;0
45292;45352;porto calvo;al;751,7;0
45292;45352;porto de pedras;al;556,81;0
45292;45352;porto real do colegio;al;696,02;0
45292;45352;rio largo;al;592552,19;1419,79
45292;45352;roteiro;al;3025776,78;691,59
45292;45352;santa luzia do norte;al;643084,57;0,87
45292;45352;santana do mundau;al;584,66;0
45292;45352;sao jose da laje;al;723,86;0
45292;45352;sao luis do quitunde;al;1438,53;233,57
45292;45352;sao miguel dos campos;al;835804,85;203047,04
45292;45352;sao miguel dos milagres;al;556,81;0
45292;45352;sao sebastiao;al;662207,46;0
45292;45352;satuba;al;595018,47;11359,7
45292;45352;teotonio vilela;al;658155,26;0
45292;45352;uniao dos palmares;al;918,75;0
45292;45352;vicosa;al;751,7;0
45292;45352;alvaraes;am;659821,93;0
45292;45352;anama;am;659216,21;3289,35
45292;45352;anori;am;650145,51;3857,37
45292;45352;autazes;am;0;2868,14
45292;45352;beruri;am;0;2528,51
45292;45352;borba;am;19,97;0
45292;45352;caapiranga;am;658746,05;732,09
45292;45352;careiro da varzea;am;0;2868,14
45292;45352;careiro;am;0;2528,51
45292;45352;coari;am;3634772,66;3155957,9
45292;45352;codajas;am;648945,41;3514,79
45292;45352;iranduba;am;630363,98;2868,14
45292;45352;itacoatiara;am;0;2868,14
45292;45352;itapiranga;am;0;2868,14
45292;45352;manacapuru;am;659238,69;2528,51
45292;45352;manaquiri;am;0;2528,51
45292;45352;manaus;am;0;345,15
45292;45352;manicore;am;663565,95;0
45292;45352;nhamunda;am;661357,01;0
45292;45352;novo airao;am;662207,46;0
45292;45352;parintins;am;0;2868,14
45292;45352;rio preto da eva;am;62,76;0
45292;45352;santa isabel do rio negro;am;663565,95;0
45292;45352;sao gabriel da cachoeira;am;663188,37;0
45292;45352;sao paulo de olivenca;am;663188,37;0
45292;45352;silves;am;95592,74;57715,99
45292;45352;tabatinga;am;19,97;0
45292;45352;tefe;am;579051,38;329555,65
45292;45352;urucara;am;0;2868,14
45292;45352;urucurituba;am;0;2868,14
45292;45352;laranjal do jari;ap;0;2868,14
45292;45352;macapa;ap;0;2868,14
45292;45352;mazagao;ap;0;2868,14
45292;45352;acajutiba;ba;716,54;0
45292;45352;adustina;ba;716,54;0
45292;45352;agua fria;ba;664233,01;1,87
45292;45352;aiquara;ba;661122,96;0
45292;45352;alagoinhas;ba;915134,36;212417,95
45292;45352;alcobaca;ba;658193,92;0
45292;45352;almadina;ba;623,08;0
45292;45352;amargosa;ba;903,47;0
45292;45352;amelia rodrigues;ba;1314840,68;0
45292;45352;anage;ba;841,16;0
45292;45352;anguera;ba;654,23;0
45292;45352;antas;ba;747,69;0
45292;45352;antonio cardoso;ba;654,23;0
45292;45352;apora;ba;747,69;0
45292;45352;apuarema;ba;623,08;0
45292;45352;aracas;ba;950891,01;182554,48
45292;45352;araci;ba;996,93;0
45292;45352;aramari;ba;9124,47;3176,34
45292;45352;arataca;ba;654,23;0
45292;45352;aratuipe;ba;623,08;0
45292;45352;aurelino leal;ba;657960,55;0
45292;45352;baixa grande;ba;810;0
45292;45352;banzae;ba;654,23;0
45292;45352;barra do choca;ba;903,47;0
45292;45352;barra do rocha;ba;623,08;0
45292;45352;barro preto;ba;623,08;0
45292;45352;barrocas;ba;716,54;0
45292;45352;belmonte;ba;810;0
45292;45352;belo campo;ba;747,69;0
45292;45352;biritinga;ba;716,54;0
45292;45352;boa nova;ba;716,54;0
45292;45352;boa vista do tupim;ba;747,69;0
45292;45352;bom jesus da serra;ba;654,23;0
45292;45352;brejoes;ba;716,54;0
45292;45352;buerarema;ba;778,85;0
45292;45352;caatiba;ba;654,23;0
45292;45352;cabaceiras do paraguacu;ba;747,69;0
45292;45352;cachoeira;ba;903,47;0
45292;45352;caem;ba;654,23;0
45292;45352;caetanos;ba;685,39;0
45292;45352;cairu;ba;24131,15;251803,34
45292;45352;camacan;ba;664190,15;0
45292;45352;camacari;ba;759784,27;48725,71
45292;45352;camamu;ba;903,47;0
45292;45352;canavieiras;ba;903,47;0
45292;45352;candeal;ba;623,08;0
45292;45352;candeias;ba;803022,57;465549,91
45292;45352;candido sales;ba;841,16;0
45292;45352;cansancao;ba;903,47;0
45292;45352;canudos;ba;716,54;0
45292;45352;capela do alto alegre;ba;654,23;0
45292;45352;capim grosso;ba;841,16;0
45292;45352;caravelas;ba;658848,63;0
45292;45352;cardeal da silva;ba;703593,51;33275,64
45292;45352;castro alves;ba;841,16;0
45292;45352;catu;ba;814541,81;115460,86
45292;45352;cicero dantas;ba;903,47;0
45292;45352;cipo;ba;716,54;0
45292;45352;coaraci;ba;810;0
45292;45352;conceicao da feira;ba;810;0
45292;45352;conceicao do almeida;ba;747,69;0
45292;45352;conceicao do coite;ba;1028,08;0
45292;45352;conceicao do jacuipe;ba;872,31;0
45292;45352;conde;ba;408,48;1328,63
45292;45352;coracao de maria;ba;810;0
45292;45352;coronel joao sa;ba;747,69;0
45292;45352;cravolandia;ba;623,08;0
45292;45352;crisopolis;ba;810;0
45292;45352;cruz das almas;ba;1028,08;0
45292;45352;dario meira;ba;685,39;0
45292;45352;dias d'avila;ba;663742,66;0
45292;45352;dom macedo costa;ba;623,08;0
45292;45352;elisio medrado;ba;623,08;0
45292;45352;encruzilhada;ba;810;0
45292;45352;entre rios;ba;840136,54;203085,58
45292;45352;esplanada;ba;827584,92;258150,1
45292;45352;euclides da cunha;ba;1028,08;0
45292;45352;eunapolis;ba;499966,19;0,21
45292;45352;fatima;ba;747,69;0
45292;45352;feira de santana;ba;1246,16;0
45292;45352;firmino alves;ba;623,08;0
45292;45352;floresta azul;ba;654,23;0
45292;45352;gandu;ba;659416,78;0
45292;45352;gaviao;ba;623,08;0
45292;45352;gloria;ba;716,54;0
45292;45352;gongogi;ba;660864;0
45292;45352;governador mangabeira;ba;778,85;0
45292;45352;guaratinga;ba;810;0
45292;45352;heliopolis;ba;685,39;0
45292;45352;iacu;ba;841,16;0
45292;45352;ibicarai;ba;841,16;0
45292;45352;ibicui;ba;716,54;0
45292;45352;ibiquera;ba;623,08;0
45292;45352;ibirapitanga;ba;810;0
45292;45352;ibirapua;ba;623,08;0
45292;45352;ibirataia;ba;657119,09;0
45292;45352;ichu;ba;623,08;0
45292;45352;igrapiuna;ba;685,39;0
45292;45352;iguai;ba;841,16;0
45292;45352;ilheus;ba;1246,16;0
45292;45352;inhambupe;ba;2556,75;608,3
45292;45352;ipecaeta;ba;716,54;0
45292;45352;ipiau;ba;634985,07;0
45292;45352;ipira;ba;1028,08;0
45292;45352;irajuba;ba;623,08;0
45292;45352;irara;ba;841,16;0
45292;45352;itabela;ba;660893,22;0
45292;45352;itaberaba;ba;1028,08;0
45292;45352;itabuna;ba;351750,46;0,03
45292;45352;itacare;ba;841,16;0
45292;45352;itagi;ba;664504,06;0
45292;45352;itagiba;ba;716,54;0
45292;45352;itagimirim;ba;623,08;0
45292;45352;itaju do colonia;ba;623,08;0
45292;45352;itajuipe;ba;662729,85;0
45292;45352;itamaraju;ba;1185667,36;0
45292;45352;itamari;ba;623,08;0
45292;45352;itambe;ba;810;0
45292;45352;itanagra;ba;657666,47;21166,52
45292;45352;itanhem;ba;810;0
45292;45352;itaparica;ba;690545,9;324521,2
45292;45352;itape;ba;654,23;0
45292;45352;itapebi;ba;661715,28;0
45292;45352;itapetinga;ba;1059,24;0
45292;45352;itapicuru;ba;903,47;0
45292;45352;itapitanga;ba;667963,43;0
45292;45352;itaquara;ba;623,08;0
45292;45352;itarantim;ba;778,85;0
45292;45352;itatim;ba;716,54;0
45292;45352;itirucu;ba;685,39;0
45292;45352;itiuba;ba;934,62;0
45292;45352;itororo;ba;778,85;0
45292;45352;itubera;ba;841,16;0
45292;45352;jacobina;ba;1090,39;0
45292;45352;jaguaquara;ba;996,93;0
45292;45352;jaguaripe;ba;644423,07;0
45292;45352;jandaira;ba;658038,15;0
45292;45352;jequie;ba;1246,16;0
45292;45352;jeremoabo;ba;934,62;0
45292;45352;jiquirica;ba;716,54;0
45292;45352;jitauna;ba;716,54;0
45292;45352;jucurucu;ba;654,23;0
45292;45352;jussari;ba;623,08;0
45292;45352;lafaiete coutinho;ba;623,08;0
45292;45352;laje;ba;658422,46;0
45292;45352;lajedao;ba;623,08;0
45292;45352;lajedinho;ba;623,08;0
45292;45352;lajedo do tabocal;ba;623,08;0
45292;45352;lamarao;ba;623,08;0
45292;45352;lauro de freitas;ba;1246,16;0
45292;45352;macajuba;ba;654,23;0
45292;45352;macarani;ba;747,69;0
45292;45352;madre de deus;ba;187331,25;710444,16
45292;45352;maiquinique;ba;623,08;0
45292;45352;mairi;ba;778,85;0
45292;45352;manoel vitorino;ba;716,54;0
45292;45352;maracas;ba;841,16;0
45292;45352;maragogipe;ba;649535,37;0
45292;45352;marau;ba;778,85;0
45292;45352;marcionilio souza;ba;654,23;0
45292;45352;mascote;ba;657878,5;0
45292;45352;mata de sao joao;ba;808372,68;124920,92
45292;45352;medeiros neto;ba;810;0
45292;45352;miguel calmon;ba;841,16;0
45292;45352;milagres;ba;654,23;0
45292;45352;mirante;ba;654,23;0
45292;45352;monte santo;ba;996,93;0
45292;45352;mucuri;ba;604733,51;0,52
45292;45352;mundo novo;ba;841,16;0
45292;45352;muniz ferreira;ba;659214,63;0
45292;45352;muritiba;ba;872,31;0
45292;45352;mutuipe;ba;810;0
45292;45352;nazare;ba;659294,86;0
45292;45352;nilo pecanha;ba;685,39;0
45292;45352;nordestina;ba;685,39;0
45292;45352;nova canaa;ba;747,69;0
45292;45352;nova fatima;ba;623,08;0
45292;45352;nova ibia;ba;741280;0
45292;45352;nova itarana;ba;623,08;0
45292;45352;nova soure;ba;668749,08;3596,4
45292;45352;nova vicosa;ba;736477,16;0
45292;45352;novo triunfo;ba;716,54;0
45292;45352;olindina;ba;841,16;0
45292;45352;ouricangas;ba;660683,22;1902,45
45292;45352;ourolandia;ba;747,69;0
45292;45352;paripiranga;ba;841,16;0
45292;45352;pau brasil;ba;654,23;0
45292;45352;paulo afonso;ba;1152,7;0
45292;45352;pe de serra;ba;685,39;0
45292;45352;pedrao;ba;623,08;0
45292;45352;pedro alexandre;ba;747,69;0
45292;45352;pintadas;ba;654,23;0
45292;45352;pirai do norte;ba;623,08;0
45292;45352;piritiba;ba;810;0
45292;45352;planaltino;ba;623,08;0
45292;45352;planalto;ba;841,16;0
45292;45352;pocoes;ba;965,77;0
45292;45352;pojuca;ba;1445520,35;661304,53
45292;45352;porto seguro;ba;1183,85;0
45292;45352;potiragua;ba;623,08;0
45292;45352;prado;ba;841,16;0
45292;45352;presidente tancredo neves;ba;658713,16;0
45292;45352;queimadas;ba;841,16;0
45292;45352;quijingue;ba;841,16;0
45292;45352;quixabeira;ba;623,08;0
45292;45352;rafael jambeiro;ba;810;0
45292;45352;retirolandia;ba;685,39;0
45292;45352;riachao do jacuipe;ba;903,47;0
45292;45352;ribeira do amparo;ba;716,54;0
45292;45352;ribeira do pombal;ba;965,77;0
45292;45352;ribeirao do largo;ba;623,08;0
45292;45352;rio real;ba;934,62;0
45292;45352;ruy barbosa;ba;872,31;0
45292;45352;salinas da margarida;ba;631312,08;324158,87
45292;45352;salvador;ba;41967,22;324156,44
45292;45352;santa barbara;ba;778,85;0
45292;45352;santa brigida;ba;716,54;0
45292;45352;santa cruz cabralia;ba;841,16;0
45292;45352;santa cruz da vitoria;ba;623,08;0
45292;45352;santa ines;ba;654,23;0
45292;45352;santa luzia;ba;685,39;0
45292;45352;santa teresinha;ba;623,08;0
45292;45352;santaluz;ba;903,47;0
45292;45352;santanopolis;ba;623,08;0
45292;45352;santo amaro;ba;660599,91;324158,87
45292;45352;santo antonio de jesus;ba;1121,54;0
45292;45352;santo estevao;ba;965,77;0
45292;45352;sao domingos;ba;623,08;0
45292;45352;sao felipe;ba;810;0
45292;45352;sao felix;ba;716,54;0
45292;45352;sao francisco do conde;ba;187331,25;276849,8
45292;45352;sao goncalo dos campos;ba;903,47;0
45292;45352;sao jose da vitoria;ba;623,08;0
45292;45352;sao jose do jacuipe;ba;654,23;0
45292;45352;sao miguel das matas;ba;654,23;0
45292;45352;sao sebastiao do passe;ba;903879,53;197232,5
45292;45352;sapeacu;ba;747,69;0
45292;45352;satiro dias;ba;644262,87;2764,62
45292;45352;saubara;ba;658996,48;324158,87
45292;45352;serra preta;ba;716,54;0
45292;45352;serrinha;ba;1090,39;0
45292;45352;serrolandia;ba;685,39;0
45292;45352;simoes filho;ba;604174,85;2705,03
45292;45352;sitio do quinto;ba;685,39;0
45292;45352;tanquinho;ba;623,08;0
45292;45352;taperoa;ba;778,85;0
45292;45352;tapiramuta;ba;747,69;0
45292;45352;teixeira de freitas;ba;1215,01;0
45292;45352;teodoro sampaio;ba;654233,61;248,86
45292;45352;teofilandia;ba;810;0
45292;45352;teolandia;ba;802,47;0
45292;45352;terra nova;ba;685,39;0
45292;45352;tucano;ba;996,93;0
45292;45352;uaua;ba;841,16;0
45292;45352;ubaira;ba;778,85;0
45292;45352;ubaitaba;ba;810;0
45292;45352;ubata;ba;841,16;0
45292;45352;una;ba;841,16;0
45292;45352;urucuca;ba;778,85;0
45292;45352;valenca;ba;677829,48;0
45292;45352;valente;ba;841,16;0
45292;45352;varzea da roca;ba;685,39;0
45292;45352;varzea do poco;ba;623,08;0
45292;45352;varzea nova;ba;685,39;0
45292;45352;varzedo;ba;623,08;0
45292;45352;vera cruz;ba;609690,29;18,68
45292;45352;vereda;ba;623,08;0
45292;45352;vitoria da conquista;ba;1246,16;0
45292;45352;wenceslau guimaraes;ba;659703,14;0
45292;45352;amontada;ce;13,6;0
45292;45352;aquiraz;ce;0;70402,2
45292;45352;aracati;ce;368976,5;29129,1
45292;45352;caucaia;ce;615374,76;74355,98
45292;45352;fortaleza;ce;204429,9;46460,21
45292;45352;horizonte;ce;362243,07;3,25
45292;45352;icapui;ce;638794,38;6564,72
45292;45352;itapipoca;ce;13,6;0
45292;45352;itarema;ce;626195,55;0
45292;45352;jaguaruana;ce;668366,87;5255,18
45292;45352;maracanau;ce;488190,76;8087,51
45292;45352;pacajus;ce;20,28;0
45292;45352;pacatuba;ce;659600,4;0
45292;45352;paracuru;ce;629982,91;0
45292;45352;paraipaba;ce;13,6;0
45292;45352;sao goncalo do amarante;ce;2157,49;2,5
45292;45352;trairi;ce;625202,43;0
45292;45352;afonso claudio;es;203591,04;0
45292;45352;agua doce do norte;es;152693,27;0
45292;45352;aguia branca;es;145422,17;0
45292;45352;alegre;es;203591,04;0
45292;45352;alfredo chaves;es;159964,38;0
45292;45352;alto rio novo;es;145422,17;0
45292;45352;anchieta;es;2653329,97;839526,34
45292;45352;apiaca;es;145422,17;0
45292;45352;aracruz;es;1815340,39;700398,5
45292;45352;atilio vivacqua;es;145422,17;0
45292;45352;baixo guandu;es;203591,04;0
45292;45352;barra de sao francisco;es;225404,37;0
45292;45352;boa esperanca;es;167235,49;0
45292;45352;bom jesus do norte;es;145422,17;0
45292;45352;brejetuba;es;152693,27;0
45292;45352;cachoeiro de itapemirim;es;290343,51;0
45292;45352;cariacica;es;954671,31;0
45292;45352;castelo;es;210862,15;0
45292;45352;colatina;es;269031,01;0
45292;45352;conceicao da barra;es;257449,73;22615,29
45292;45352;conceicao do castelo;es;152693,27;0
45292;45352;divino de sao lourenco;es;145422,17;0
45292;45352;domingos martins;es;203591,04;0
45292;45352;dores do rio preto;es;145422,17;0
45292;45352;ecoporanga;es;189048,82;0
45292;45352;fundao;es;817250,16;115909,2
45292;45352;governador lindenberg;es;152693,27;0
45292;45352;guacui;es;196319,92;0
45292;45352;guarapari;es;269031,01;0
45292;45352;ibatiba;es;189048,82;0
45292;45352;ibiracu;es;152693,27;0
45292;45352;ibitirama;es;145422,17;0
45292;45352;iconha;es;159964,38;0
45292;45352;irupi;es;152693,27;0
45292;45352;itaguacu;es;167235,49;0
45292;45352;itapemirim;es;1535638,82;8209612,05
45292;45352;itarana;es;152693,27;0
45292;45352;iuna;es;196319,92;0
45292;45352;jaguare;es;1157836,13;172001,4
45292;45352;jeronimo monteiro;es;152693,27;0
45292;45352;joao neiva;es;167235,49;0
45292;45352;laranja da terra;es;152693,27;0
45292;45352;linhares;es;9494698,76;876953,68
45292;45352;mantenopolis;es;159964,38;0
45292;45352;marataizes;es;1627477,79;8996181,2
45292;45352;marechal floriano;es;167235,49;0
45292;45352;marilandia;es;152693,27;0
45292;45352;mimoso do sul;es;196319,92;0
45292;45352;montanha;es;174506,6;0
45292;45352;mucurici;es;145422,17;0
45292;45352;muniz freire;es;181777,71;0
45292;45352;muqui;es;167235,49;0
45292;45352;nova venecia;es;225404,37;0
45292;45352;pancas;es;189048,82;0
45292;45352;pedro canario;es;852875,79;0
45292;45352;pinheiros;es;189048,82;0
45292;45352;piuma;es;1490629,64;827671,32
45292;45352;ponto belo;es;145422,17;0
45292;45352;presidente kennedy;es;1349622,62;10012639,5
45292;45352;rio bananal;es;174506,6;0
45292;45352;rio novo do sul;es;152693,27;0
45292;45352;santa leopoldina;es;159964,38;0
45292;45352;santa maria de jetiba;es;210862,15;0
45292;45352;santa teresa;es;189048,82;0
45292;45352;sao domingos do norte;es;145422,17;0
45292;45352;sao gabriel da palha;es;203591,04;0
45292;45352;sao jose do calcado;es;152693,27;0
45292;45352;sao mateus;es;570754,98;139259,35
45292;45352;sao roque do canaa;es;152693,27;0
45292;45352;serra;es;1970078,54;301655,69
45292;45352;sooretama;es;852867,49;0
45292;45352;vargem alta;es;181777,71;0
45292;45352;venda nova do imigrante;es;189048,82;0
45292;45352;viana;es;851376,82;10383,73
45292;45352;vila pavao;es;145422,17;0
45292;45352;vila valerio;es;159964,38;0
45292;45352;vila velha;es;1368481,51;0
45292;45352;vitoria;es;2009726,71;110944,55
45292;45352;bacabal;ma;93807,35;70355,51
45292;45352;barreirinhas;ma;663827,24;0
45292;45352;bernardo do mearim;ma;1049058,91;455053,65
45292;45352;bom lugar;ma;40073,04;30054,78
45292;45352;capinzal do norte;ma;689123,17;45643,95
45292;45352;lima campos;ma;761932,4;146840,99
45292;45352;pedreiras;ma;720560,52;49810,33
45292;45352;pocao de pedras;ma;42984,99;32238,74
45292;45352;primeira cruz;ma;664898,2;171,8
45292;45352;santo amaro do maranhao;ma;354,48;0,26
45292;45352;santo antonio dos lopes;ma;828492,64;815207,21
45292;45352;sao domingos do maranhao;ma;663317,84;0
45292;45352;sao luis gonzaga do maranhao;ma;0;0
45292;45352;sao luis;ma;0;0
45292;45352;trizidela do vale;ma;739929,46;87212,49
45292;45352;alfredo vasconcelos;mg;662657,63;0
45292;45352;barbacena;mg;573282,72;878,64
45292;45352;belmiro braga;mg;662207,46;0
45292;45352;belo oriente;mg;663866,83;0
45292;45352;betim;mg;603331,69;51616,17
45292;45352;brumadinho;mg;601239,59;20102,42
45292;45352;confins;mg;663826,97;0
45292;45352;congonhas;mg;665967,97;0
45292;45352;coronel fabriciano;mg;663818,67;0
45292;45352;ewbank da camara;mg;663565,95;0
45292;45352;ibirite;mg;661098,04;0
45292;45352;ipatinga;mg;663818,67;0
45292;45352;itabirito;mg;0;0
45292;45352;jacutinga;mg;656814,84;0
45292;45352;jeceaba;mg;0;0
45292;45352;juiz de fora;mg;649425,3;3687,82
45292;45352;nazareno;mg;0;0
45292;45352;ouro branco;mg;663769,43;0
45292;45352;pequi;mg;0;0
45292;45352;queluzita;mg;629674,14;0
45292;45352;ressaquinha;mg;660760,02;0
45292;45352;rio piracicaba;mg;663818,67;0
45292;45352;santa luzia;mg;742284,22;0
45292;45352;santana do paraiso;mg;663845,08;0
45292;45352;santos dumont;mg;69,81;0
45292;45352;sao bras do suacui;mg;432868,72;73925,23
45292;45352;sao jose da lapa;mg;662846,65;0
45292;45352;tres lagoas;ms;485,92;0
45292;45352;afua;pa;0;2868,14
45292;45352;alenquer;pa;0;2868,14
45292;45352;almeirim;pa;0;2868,14
45292;45352;anajas;pa;0;2868,14
45292;45352;breves;pa;0;2868,14
45292;45352;chaves;pa;0;2868,14
45292;45352;curua;pa;0;2868,14
45292;45352;faro;pa;8,74;2868,14
45292;45352;gurupa;pa;0;2868,14
45292;45352;juruti;pa;0;2868,14
45292;45352;melgaco;pa;0;2868,14
45292;45352;monte alegre;pa;0;2868,14
45292;45352;obidos;pa;0;2868,14
45292;45352;porto de moz;pa;0;2868,14
45292;45352;prainha;pa;0;2868,14
45292;45352;santarem;pa;0;2868,14
45292;45352;terra santa;pa;0;2868,14
45292;45352;alhandra;pb;395159,93;0
45292;45352;bayeux;pb;650196,24;0
45292;45352;caldas brandao;pb;654229,89;0
45292;45352;inga;pb;654983,26;0
45292;45352;jacarau;pb;656425,26;0
45292;45352;mamanguape;pb;614551,33;181,24
